time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2019/09/05/07:27:40.108041,7940,1567636060,107617398,gx5_link,-0.0927950292826,0.141333758831,0.774739325047,0.60925590992,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0146648958325,0.0411032475531,-0.00511643104255,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.3720465216,-3.14306640118,-9.1783697319,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.126063,7941,1567636060,125593250,gx5_link,-0.0926877707243,0.141602888703,0.774702191353,0.609257102013,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0140612516552,0.0423311255872,-0.00552923884243,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.38543781489,-3.17715771496,-9.17264296889,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.138129,7942,1567636060,137623628,gx5_link,-0.0925495699048,0.141856431961,0.774680495262,0.6092466712,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00798642076552,0.0434063635767,-0.00830881018192,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.40018420041,-3.17293310165,-9.17124899268,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.156196,7943,1567636060,155648289,gx5_link,-0.0923871397972,0.142088785768,0.774663150311,0.609239161015,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00300255604088,0.0425760559738,-0.010244993493,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41015794232,-3.13390322953,-9.18891109228,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.168185,7944,1567636060,167712489,gx5_link,-0.0921814739704,0.142285808921,0.774668335915,0.609217762947,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00423390325159,0.0411855392158,-0.0144552625716,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41826700717,-3.06147990882,-9.21127903104,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.186253,7945,1567636060,185669793,gx5_link,-0.0919470861554,0.142451271415,0.774678528309,0.609201550484,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00944670755416,0.0404971390963,-0.0166847892106,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41477695033,-2.97616230816,-9.23308739126,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.204156,7946,1567636060,203554278,gx5_link,-0.0917167216539,0.142621979117,0.77468919754,0.609182834625,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00662087881938,0.040459331125,-0.017304463312,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41123207584,-2.90250142425,-9.25144647896,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.216341,7947,1567636060,215678424,gx5_link,-0.0915025249124,0.142804294825,0.774687886238,0.609173893929,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0022147030104,0.0402111969888,-0.0160405300558,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.40880782023,-2.86055876166,-9.25906598568,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.228113,7948,1567636060,227587211,gx5_link,-0.0913105756044,0.14301109314,0.774687767029,0.60915440321,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00324546126649,0.0418519414961,-0.0158535540104,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41021144435,-2.8631669122,-9.26025589406,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.246065,7949,1567636060,245583037,gx5_link,-0.0911391153932,0.143241599202,0.774678707123,0.609137356281,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00824685394764,0.0429491139948,-0.0154466480017,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.41579202697,-2.90145798862,-9.24908069551,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.257988,7950,1567636060,257587679,gx5_link,-0.0909838378429,0.143484324217,0.774666845798,0.609118580818,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00954502355307,0.0440320521593,-0.0131361167878,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.42703783065,-2.96394688994,-9.22940481484,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.276014,7951,1567636060,275634026,gx5_link,-0.0908183529973,0.143733054399,0.774654150009,0.609100818634,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00836393143982,0.0450298115611,-0.0132415601984,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.43918103576,-3.0191677022,-9.21435232759,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.288699,7952,1567636060,288211549,gx5_link,-0.0906447470188,0.143974497914,0.774655103683,0.609068453312,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00426914868876,0.0449367389083,-0.0148356370628,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.45487116188,-3.06413834542,-9.2009095788,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.306063,7953,1567636060,305590023,gx5_link,-0.090447999537,0.144208446145,0.774659574032,0.609036624432,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.000544897746295,0.046015765518,-0.0170126147568,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.46471611887,-3.09260522246,-9.18810826957,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.318157,7954,1567636060,317613101,gx5_link,-0.0902418643236,0.144435942173,0.774667859077,0.609002709389,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00413874303922,0.0461507253349,-0.0175410863012,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.47015095964,-3.09582703829,-9.18278145611,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.336031,7955,1567636060,335538020,gx5_link,-0.090035200119,0.144660621881,0.774669349194,0.608978152275,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.0032214585226,0.0459995977581,-0.0168476048857,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.47508235514,-3.08924921304,-9.17969471097,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.353987,7956,1567636060,353559782,gx5_link,-0.0898256674409,0.144896894693,0.774665176868,0.608958244324,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00280601065606,0.0478359721601,-0.0153907528147,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.48083937749,-3.07658472866,-9.17906087279,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.360175,7957,1567636060,359726303,gx5_link,-0.0896292626858,0.145146667957,0.774653255939,0.608942747116,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00079012173228,0.0490042567253,-0.0137124033645,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.48457311705,-3.07023085177,-9.17719444156,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.378513,7958,1567636060,377970847,gx5_link,-0.0894462242723,0.145408600569,0.77464056015,0.608923435211,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00421040458605,0.0495468936861,-0.0135394986719,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.49398640335,-3.07504778802,-9.17750668287,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.390743,7959,1567636060,390131152,gx5_link,-0.0892681479454,0.145690083504,0.77462208271,0.608905792236,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00741433352232,0.0506949089468,-0.0135316997766,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.50679969937,-3.0853654924,-9.17751194537,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.409019,7960,1567636060,408271580,gx5_link,-0.0890956819057,0.145968943834,0.774607241154,0.608883142471,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00802472047508,0.0498133487999,-0.0140265673399,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.5184678182,-3.091190781,-9.17670269072,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.420992,7961,1567636060,420270897,gx5_link,-0.0889058634639,0.146247878671,0.774590194225,0.608865618706,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00629402883351,0.0507299304008,-0.0154858985916,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.53053062409,-3.08489303738,-9.17647289515,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.438223,7962,1567636060,437722266,gx5_link,-0.088694550097,0.146511539817,0.774590432644,0.608832716942,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00263693742454,0.0521362125874,-0.017314389348,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.53628428429,-3.06248504519,-9.1838006258,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.449997,7963,1567636060,449545234,gx5_link,-0.088461600244,0.146758913994,0.774590671062,0.608806729317,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00156261003576,0.052209649235,-0.0184964183718,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.54142530248,-3.02190829217,-9.19854613423,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.468027,7964,1567636060,467572121,gx5_link,-0.088214635849,0.147001415491,0.774592578411,0.608781635761,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00316640455276,0.0533269532025,-0.0174350365996,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.54146594062,-2.97390879124,-9.21039434731,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.480040,7965,1567636060,479539128,gx5_link,-0.0879596844316,0.14724072814,0.774591505527,0.608762025833,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00355057581328,0.0533596388996,-0.0184587836266,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.54364768296,-2.92914338529,-9.22164731383,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.504029,7966,1567636060,503463269,gx5_link,-0.0877059623599,0.1474840343,0.774589896202,0.608741819859,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00186336692423,0.0544506385922,-0.0172122046351,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.54758125111,-2.90252510548,-9.22865403235,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.510037,7967,1567636060,509595205,gx5_link,-0.0874688178301,0.147752970457,0.774579644203,0.608723700047,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00297955772839,0.0559723377228,-0.0182378124446,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.55312324211,-2.90126473814,-9.22640285432,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.527970,7968,1567636060,527530761,gx5_link,-0.0872488617897,0.148037031293,0.774571299553,0.608696877956,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00646551977843,0.0564703382552,-0.0168784093112,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.56472806484,-2.92766170084,-9.21495809913,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.540029,7969,1567636060,539557126,gx5_link,-0.0870364382863,0.14833393693,0.774565577507,0.608662366867,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00824866257608,0.0574739538133,-0.0183664560318,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.57874983415,-2.97948177248,-9.19984363139,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.558070,7970,1567636060,557562214,gx5_link,-0.0868276208639,0.148642867804,0.774568855762,0.608612656593,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00769369490445,0.0583386160433,-0.0202135369182,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.59366929725,-3.02911264658,-9.18541562676,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.570009,7971,1567636060,569557344,gx5_link,-0.0866147726774,0.148952037096,0.774567306042,0.608569383621,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00631899898872,0.0585557594895,-0.021044049412,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.60309296235,-3.07371228397,-9.16611747622,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.588055,7972,1567636060,587583343,gx5_link,-0.0863878577948,0.14926122129,0.77457690239,0.608513593674,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00375146768056,0.059614751488,-0.0231992620975,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.6129501985,-3.10503961891,-9.15671222985,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.600384,7973,1567636060,599624970,gx5_link,-0.0861424654722,0.149569436908,0.774581849575,0.608466506004,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.000707444967702,0.061765063554,-0.0226178877056,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.62595835298,-3.11216737479,-9.14922779381,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.618147,7974,1567636060,617614947,gx5_link,-0.0858893170953,0.149876460433,0.774588346481,0.608418464661,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.00148155982606,0.0631196498871,-0.0215767677873,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.62977190703,-3.10457125694,-9.1465485996,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.630164,7975,1567636060,629649961,gx5_link,-0.0856380909681,0.150187626481,0.774584472179,0.608381986618,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.000241475747316,0.0640177503228,-0.0194117985666,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.64015685439,-3.08580754191,-9.14928802013,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.654175,7976,1567636060,653652396,gx5_link,-0.0853802412748,0.150507465005,0.774577200413,0.608348548412,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00133674067911,0.0665598660707,-0.0188187137246,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.64925468341,-3.06578813732,-9.15191225052,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.660100,7977,1567636060,659590659,gx5_link,-0.0851255431771,0.150839626789,0.774560809135,0.608322739601,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00407291203737,0.0671643167734,-0.0182591937482,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.66119849846,-3.052790654,-9.15616609991,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.672137,7978,1567636060,671626062,gx5_link,-0.0848729982972,0.151178359985,0.774543642998,0.608295798302,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00545685132965,0.0681447833776,-0.0185707043856,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.67307433963,-3.04294394284,-9.15783489525,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.690078,7979,1567636060,689570379,gx5_link,-0.0846229791641,0.151527702808,0.774532258511,0.608258247375,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0069892257452,0.069904781878,-0.0192312858999,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.68144419029,-3.0368245393,-9.16008548856,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.702018,7980,1567636060,701561535,gx5_link,-0.0843644067645,0.151870280504,0.774525940418,0.608216762543,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00601202156395,0.0694630891085,-0.0212527215481,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.69384043366,-3.02988301724,-9.1634786278,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.719962,7981,1567636060,719510165,gx5_link,-0.084093131125,0.152214407921,0.774529576302,0.608163714409,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00375448493287,0.0701526105404,-0.0231327489018,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.70046284392,-3.01803246528,-9.16488605261,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.732702,7982,1567636060,731589614,gx5_link,-0.0838055312634,0.152552947402,0.774535894394,0.608110487461,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00211802474223,0.0713201984763,-0.0258202310652,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.70982145876,-3.00268878669,-9.17223483324,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.750121,7983,1567636060,749658984,gx5_link,-0.0835061445832,0.152886599302,0.774542808533,0.608059108257,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.000778749643359,0.0715084969997,-0.0260550510138,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.7204533048,-2.97420378327,-9.17737395108,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.761994,7984,1567636060,761533436,gx5_link,-0.0832013487816,0.15321457386,0.774552583694,0.60800588131,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",-0.000432266388088,0.0722399055958,-0.0273302532732,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.72680674314,-2.95084474146,-9.1819757098,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.779968,7985,1567636060,779518913,gx5_link,-0.0828900188208,0.153547912836,0.774562001228,0.607952296734,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.000289796036668,0.0727653503418,-0.0271545983851,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.73598935679,-2.93425794482,-9.18059752107,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.797945,7986,1567636060,797433546,gx5_link,-0.0825831741095,0.153899803758,0.774563133717,0.607903659344,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0026006209664,0.0756026953459,-0.0261500179768,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.74468606681,-2.93875240713,-9.17525082707,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.810037,7987,1567636060,809559416,gx5_link,-0.0822824016213,0.154269352555,0.774560213089,0.607854485512,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.0042207823135,0.0774005427957,-0.0248684827238,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.75642639875,-2.95980384529,-9.16786403954,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.822188,7988,1567636060,821620978,gx5_link,-0.0819882825017,0.154658392072,0.774554848671,0.607802093029,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00574700208381,0.0792440697551,-0.0247861091048,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.77201376006,-2.99527451724,-9.15562464774,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.841019,7989,1567636060,840359935,gx5_link,-0.0816986188293,0.155062615871,0.77455073595,0.607743382454,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00751622905955,0.0809647291899,-0.0263459868729,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.78712135732,-3.03544488877,-9.13965999484,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.852109,7990,1567636060,851564926,gx5_link,-0.0814050585032,0.155471339822,0.774541139603,0.607690572739,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00589679041877,0.0822410956025,-0.026095084846,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.8022504431,-3.07396137536,-9.12555592597,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.869948,7991,1567636060,869425663,gx5_link,-0.0811085700989,0.155891433358,0.774540424347,0.607623696327,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00735157541931,0.0834999829531,-0.0277229696512,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.81545535639,-3.09635562658,-9.1154811734,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.882149,7992,1567636060,881565482,gx5_link,-0.0807995274663,0.156312346458,0.774539113045,0.607558190823,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00514768622816,0.0853912457824,-0.0284651238471,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.83003538862,-3.10788487405,-9.10867092133,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2019/09/05/07:27:40.903127,7993,1567636060,899453267,gx5_link,-0.0804762020707,0.156725928187,0.774542450905,0.607490360737,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",0.00175950303674,0.0852163881063,-0.0290672834963,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)",1.84339203715,-3.10369446695,-9.11007951558,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
