time,.x,.y,.z
2019/09/05/07:27:38.244128,0.334245177021,0.0729249399324,0.0
2019/09/05/07:27:38.257097,0.336188834376,0.0728608258587,0.0
2019/09/05/07:27:38.270103,0.337163935914,0.0725473147254,0.0
2019/09/05/07:27:38.283097,0.337240137333,0.0721433993487,0.0
2019/09/05/07:27:38.296013,0.336650010519,0.071765844482,0.0
2019/09/05/07:27:38.308937,0.335791252016,0.0712598709822,0.0
2019/09/05/07:27:38.321999,0.335009180713,0.0706442075252,0.0
2019/09/05/07:27:38.335059,0.33438452426,0.0700778126181,0.0
2019/09/05/07:27:38.348014,0.33438452426,0.0700778126181,0.0
2019/09/05/07:27:38.360996,0.333939132177,0.0697912397621,0.0
2019/09/05/07:27:38.373907,0.333762290384,0.0696204724599,0.0
2019/09/05/07:27:38.386956,0.333731209069,0.0694498721775,0.0
2019/09/05/07:27:38.400979,0.333675601414,0.0693564391737,0.0
2019/09/05/07:27:38.413801,0.333675601414,0.0693564391737,0.0
2019/09/05/07:27:38.427171,0.333367820022,0.0692014086312,0.0
2019/09/05/07:27:38.441865,0.333052019039,0.0690905627177,0.0
2019/09/05/07:27:38.455920,0.332626700267,0.0690137837039,0.0
2019/09/05/07:27:38.470054,0.332626700267,0.0690137837039,0.0
2019/09/05/07:27:38.483952,0.331948122447,0.0688772750094,0.0
2019/09/05/07:27:38.497835,0.331948122447,0.0688772750094,0.0
2019/09/05/07:27:38.510941,0.331832184006,0.0689432736745,0.0
2019/09/05/07:27:38.524922,0.331755590175,0.0690461641079,0.0
2019/09/05/07:27:38.537868,0.331604540057,0.0691478295979,0.0
2019/09/05/07:27:38.552345,0.331309586076,0.0692347632641,0.0
2019/09/05/07:27:38.564876,0.331309586076,0.0692347632641,0.0
2019/09/05/07:27:38.577876,0.330127201226,0.0694022222914,0.0
2019/09/05/07:27:38.591132,0.329397975295,0.0694930513382,0.0
2019/09/05/07:27:38.603905,0.328690143139,0.0696037865317,0.0
2019/09/05/07:27:38.616849,0.328071687383,0.0697562812936,0.0
2019/09/05/07:27:38.629839,0.328071687383,0.0697562812936,0.0
2019/09/05/07:27:38.643022,0.327498464034,0.0699957487553,0.0
2019/09/05/07:27:38.656044,0.326847901538,0.070214916824,0.0
2019/09/05/07:27:38.672502,0.326075817109,0.0704083353323,0.0
2019/09/05/07:27:38.683929,0.325242817287,0.0705787353108,0.0
2019/09/05/07:27:38.699217,0.324440765315,0.0707632323064,0.0
2019/09/05/07:27:38.711956,0.32378633382,0.0709540826985,0.0
2019/09/05/07:27:38.725237,0.323225753763,0.071195971648,0.0
2019/09/05/07:27:38.737862,0.322655163967,0.0714356639961,0.0
2019/09/05/07:27:38.751281,0.322236017075,0.0716581192606,0.0
2019/09/05/07:27:38.764007,0.322236017075,0.0716581192606,0.0
2019/09/05/07:27:38.777962,0.322136231882,0.0722716458851,0.0
2019/09/05/07:27:38.793485,0.322136231882,0.0722716458851,0.0
2019/09/05/07:27:38.806975,0.322754056468,0.0729644037949,0.0
2019/09/05/07:27:38.819896,0.322754056468,0.0729644037949,0.0
2019/09/05/07:27:38.832769,0.323317169234,0.0733161153742,0.0
2019/09/05/07:27:38.845865,0.323844371226,0.0736842692466,0.0
2019/09/05/07:27:38.859827,0.324271646502,0.0739920687397,0.0
2019/09/05/07:27:38.872966,0.324561122138,0.0742976167612,0.0
2019/09/05/07:27:38.886441,0.32473233721,0.0747143660241,0.0
2019/09/05/07:27:38.898892,0.32480374675,0.0751274960695,0.0
2019/09/05/07:27:38.911901,0.324825052028,0.0754996131534,0.0
2019/09/05/07:27:38.925948,0.324825052028,0.0754996131534,0.0
2019/09/05/07:27:38.939266,0.32478378354,0.0762453841062,0.0
2019/09/05/07:27:38.953072,0.32478378354,0.0762453841062,0.0
2019/09/05/07:27:38.964992,0.324740488106,0.0765835950779,0.0
2019/09/05/07:27:38.977774,0.324827717983,0.0769449731125,0.0
2019/09/05/07:27:38.990870,0.325055759073,0.0773166997669,0.0
2019/09/05/07:27:39.011804,0.325289362887,0.077700830128,0.0
2019/09/05/07:27:39.016624,0.325289362887,0.077700830128,0.0
2019/09/05/07:27:39.029795,0.325567470234,0.0784734577612,0.0
2019/09/05/07:27:39.042826,0.325575536833,0.0788576728993,0.0
2019/09/05/07:27:39.056152,0.325575536833,0.0788576728993,0.0
2019/09/05/07:27:39.069140,0.325449320435,0.0792377207038,0.0
2019/09/05/07:27:39.082015,0.325201756634,0.079617556598,0.0
2019/09/05/07:27:39.094963,0.324841502801,0.0799912136022,0.0
2019/09/05/07:27:39.107809,0.324354582018,0.0803585558415,0.0
2019/09/05/07:27:39.120878,0.323849944561,0.0807122359659,0.0
2019/09/05/07:27:39.133817,0.323476226992,0.0810861988523,0.0
2019/09/05/07:27:39.146801,0.323476226992,0.0810861988523,0.0
2019/09/05/07:27:39.159852,0.323309255101,0.0814863320725,0.0
2019/09/05/07:27:39.174798,0.323125477181,0.0823344991594,0.0
2019/09/05/07:27:39.185924,0.323125477181,0.0823344991594,0.0
2019/09/05/07:27:39.199025,0.322928747572,0.0827524456476,0.0
2019/09/05/07:27:39.211998,0.322640429753,0.0831634863908,0.0
2019/09/05/07:27:39.224957,0.322263794021,0.0835879863677,0.0
2019/09/05/07:27:39.238778,0.321787569622,0.0840008671303,0.0
2019/09/05/07:27:39.251756,0.321398397726,0.084383798874,0.0
2019/09/05/07:27:39.265332,0.321252781017,0.0848011185518,0.0
2019/09/05/07:27:39.277788,0.321252781017,0.0848011185518,0.0
2019/09/05/07:27:39.291721,0.32144851796,0.085195811942,0.0
2019/09/05/07:27:39.304716,0.321969589111,0.0856222043877,0.0
2019/09/05/07:27:39.319181,0.322590169191,0.0860563585728,0.0
2019/09/05/07:27:39.331752,0.323106922616,0.0865281610772,0.0
2019/09/05/07:27:39.345822,0.323461298497,0.0869578159467,0.0
2019/09/05/07:27:39.359215,0.323585932602,0.0874203841032,0.0
2019/09/05/07:27:39.371873,0.323498577899,0.0878514060725,0.0
2019/09/05/07:27:39.385028,0.323293146235,0.0882638670531,0.0
2019/09/05/07:27:39.399077,0.323293146235,0.0882638670531,0.0
2019/09/05/07:27:39.413158,0.322690177575,0.0890385983648,0.0
2019/09/05/07:27:39.427185,0.322690177575,0.0890385983648,0.0
2019/09/05/07:27:39.439872,0.322417377311,0.0894428531514,0.0
2019/09/05/07:27:39.453319,0.322323836051,0.0898304168585,0.0
2019/09/05/07:27:39.465933,0.322323836051,0.0898304168585,0.0
2019/09/05/07:27:39.479094,0.322388959657,0.0907292223561,0.0
2019/09/05/07:27:39.492147,0.322384065495,0.0911867328462,0.0
2019/09/05/07:27:39.504868,0.322353149928,0.0916376716933,0.0
2019/09/05/07:27:39.518304,0.322220967396,0.0920850749369,0.0
2019/09/05/07:27:39.530944,0.322220967396,0.0920850749369,0.0
2019/09/05/07:27:39.543920,0.322020266238,0.0925296751814,0.0
2019/09/05/07:27:39.556670,0.321764886389,0.0929837317049,0.0
2019/09/05/07:27:39.569675,0.32159596816,0.093438545031,0.0
2019/09/05/07:27:39.583192,0.321606992352,0.093895420676,0.0
2019/09/05/07:27:39.596099,0.321828071494,0.0943764429066,0.0
2019/09/05/07:27:39.610349,0.321828071494,0.0943764429066,0.0
2019/09/05/07:27:39.623598,0.32240117386,0.0953119981647,0.0
2019/09/05/07:27:39.635697,0.322542560772,0.0957708604877,0.0
2019/09/05/07:27:39.648779,0.322542560772,0.0957708604877,0.0
2019/09/05/07:27:39.661821,0.32253569484,0.0962445288657,0.0
2019/09/05/07:27:39.674773,0.322412063156,0.0967027697938,0.0
2019/09/05/07:27:39.687849,0.322239792665,0.0971615047401,0.0
2019/09/05/07:27:39.700700,0.322021152684,0.0976203704483,0.0
2019/09/05/07:27:39.713709,0.321728390541,0.0980817268939,0.0
2019/09/05/07:27:39.726769,0.321447374376,0.098533975979,0.0
2019/09/05/07:27:39.739655,0.321447374376,0.098533975979,0.0
2019/09/05/07:27:39.752707,0.321280104988,0.0989779017989,0.0
2019/09/05/07:27:39.765773,0.321338605434,0.0994675864645,0.0
2019/09/05/07:27:39.778998,0.321490269834,0.0999567107009,0.0
2019/09/05/07:27:39.792113,0.321647684718,0.100455569158,0.0
2019/09/05/07:27:39.805097,0.321793444034,0.10096105086,0.0
2019/09/05/07:27:39.817696,0.321943164421,0.10146586057,0.0
2019/09/05/07:27:39.831114,0.322050015609,0.101979829884,0.0
2019/09/05/07:27:39.843666,0.322050015609,0.101979829884,0.0
2019/09/05/07:27:39.856615,0.322112868891,0.102484161432,0.0
2019/09/05/07:27:39.869629,0.322095901231,0.102990224946,0.0
2019/09/05/07:27:39.882763,0.321963850218,0.103498803297,0.0
2019/09/05/07:27:39.895730,0.321739341402,0.103993598854,0.0
2019/09/05/07:27:39.909713,0.321739341402,0.103993598854,0.0
2019/09/05/07:27:39.922764,0.321381160295,0.104963192318,0.0
2019/09/05/07:27:39.935740,0.321390610214,0.10545640533,0.0
2019/09/05/07:27:39.948759,0.321511430744,0.105965362441,0.0
2019/09/05/07:27:39.961779,0.321511430744,0.105965362441,0.0
2019/09/05/07:27:39.974871,0.321635544068,0.106479899336,0.0
2019/09/05/07:27:39.987764,0.321701734381,0.107003550069,0.0
2019/09/05/07:27:40.000784,0.321706829722,0.107526829995,0.0
2019/09/05/07:27:40.013676,0.32164771988,0.108054866946,0.0
2019/09/05/07:27:40.026752,0.321546100864,0.108592817306,0.0
2019/09/05/07:27:40.039664,0.321414485187,0.109114877542,0.0
2019/09/05/07:27:40.052726,0.321414485187,0.109114877542,0.0
2019/09/05/07:27:40.065707,0.321286864665,0.109653828051,0.0
2019/09/05/07:27:40.078711,0.321216932239,0.110200347529,0.0
2019/09/05/07:27:40.091694,0.321234078112,0.110749435854,0.0
2019/09/05/07:27:40.104744,0.321339464696,0.111312843366,0.0
2019/09/05/07:27:40.117594,0.32151129164,0.111875712256,0.0
2019/09/05/07:27:40.130826,0.321674875071,0.112451414337,0.0
2019/09/05/07:27:40.143763,0.321767467575,0.113045801564,0.0
2019/09/05/07:27:40.157786,0.321795000297,0.113634992917,0.0
2019/09/05/07:27:40.170702,0.32170676401,0.114227121798,0.0
2019/09/05/07:27:40.183680,0.32170676401,0.114227121798,0.0
2019/09/05/07:27:40.196744,0.321533600037,0.114801729829,0.0
2019/09/05/07:27:40.210345,0.321373069666,0.115380844123,0.0
2019/09/05/07:27:40.222762,0.321254461329,0.115954208881,0.0
2019/09/05/07:27:40.235934,0.321200663612,0.11654397724,0.0
2019/09/05/07:27:40.249190,0.321209765342,0.117145513769,0.0
2019/09/05/07:27:40.261795,0.321259909374,0.117747339178,0.0
2019/09/05/07:27:40.274760,0.321259909374,0.117747339178,0.0
2019/09/05/07:27:40.287754,0.32130123288,0.118371476607,0.0
2019/09/05/07:27:40.300596,0.32131810751,0.119000179011,0.0
2019/09/05/07:27:40.313736,0.321288372589,0.11964561746,0.0
2019/09/05/07:27:40.326848,0.321235081926,0.120293219517,0.0
2019/09/05/07:27:40.339620,0.321178837614,0.120932882818,0.0
2019/09/05/07:27:40.352623,0.321178837614,0.120932882818,0.0
2019/09/05/07:27:40.365789,0.32112602289,0.122256975137,0.0
2019/09/05/07:27:40.378480,0.32112602289,0.122256975137,0.0
2019/09/05/07:27:40.391887,0.321216664765,0.123619117487,0.0
2019/09/05/07:27:40.404711,0.321216664765,0.123619117487,0.0
2019/09/05/07:27:40.417630,0.321283220006,0.124303465833,0.0
2019/09/05/07:27:40.430603,0.321322691141,0.12500765138,0.0
2019/09/05/07:27:40.443677,0.3213059411,0.125720466881,0.0
2019/09/05/07:27:40.456546,0.32123506669,0.12643090253,0.0
2019/09/05/07:27:40.469911,0.321135620594,0.127150591828,0.0
2019/09/05/07:27:40.483092,0.321020168337,0.127872718436,0.0
2019/09/05/07:27:40.495562,0.321020168337,0.127872718436,0.0
2019/09/05/07:27:40.508919,0.320911547987,0.12860005536,0.0
2019/09/05/07:27:40.521804,0.320861912272,0.129347581215,0.0
2019/09/05/07:27:40.534696,0.320857364933,0.13010196096,0.0
2019/09/05/07:27:40.547903,0.320879644422,0.1308712031,0.0
2019/09/05/07:27:40.561112,0.320920083508,0.131662082194,0.0
2019/09/05/07:27:40.573680,0.320955320597,0.132455688965,0.0
2019/09/05/07:27:40.586523,0.320955320597,0.132455688965,0.0
2019/09/05/07:27:40.600116,0.32096564992,0.133272312486,0.0
2019/09/05/07:27:40.612664,0.32094638927,0.134106902291,0.0
2019/09/05/07:27:40.625531,0.320912851186,0.134949630752,0.0
2019/09/05/07:27:40.638536,0.320889482238,0.13579177473,0.0
2019/09/05/07:27:40.651570,0.320889482238,0.13579177473,0.0
2019/09/05/07:27:40.664684,0.320865672053,0.137531604689,0.0
2019/09/05/07:27:40.677569,0.320876036769,0.13841658299,0.0
2019/09/05/07:27:40.690880,0.320901748507,0.139320331558,0.0
2019/09/05/07:27:40.703537,0.320904424533,0.140225337498,0.0
2019/09/05/07:27:40.716591,0.320904424533,0.140225337498,0.0
2019/09/05/07:27:40.729440,0.320886352214,0.141153722101,0.0
2019/09/05/07:27:40.742563,0.320834806322,0.142093395004,0.0
2019/09/05/07:27:40.755528,0.320758374457,0.143038979883,0.0
2019/09/05/07:27:40.768466,0.320665664662,0.143982707369,0.0
2019/09/05/07:27:40.781811,0.320568900571,0.144943510665,0.0
2019/09/05/07:27:40.794388,0.320568900571,0.144943510665,0.0
2019/09/05/07:27:40.807554,0.320503301131,0.145927063673,0.0
2019/09/05/07:27:40.820626,0.320469281857,0.146932241073,0.0
2019/09/05/07:27:40.833686,0.320469542509,0.147962480122,0.0
2019/09/05/07:27:40.846445,0.320494593726,0.149014841482,0.0
2019/09/05/07:27:40.859429,0.320519945383,0.150076957473,0.0
2019/09/05/07:27:40.872540,0.320551894544,0.151167457762,0.0
2019/09/05/07:27:40.885469,0.320564634502,0.152274283541,0.0
2019/09/05/07:27:40.899482,0.320564634502,0.152274283541,0.0
2019/09/05/07:27:40.912741,0.320511257382,0.154517093386,0.0
2019/09/05/07:27:40.925550,0.320511257382,0.154517093386,0.0
2019/09/05/07:27:40.939534,0.320472763171,0.155653868278,0.0
2019/09/05/07:27:40.952564,0.320440676956,0.156815066037,0.0
2019/09/05/07:27:40.965798,0.320422287212,0.158000646202,0.0
2019/09/05/07:27:40.978509,0.320408446848,0.159207622928,0.0
2019/09/05/07:27:40.991809,0.320398173032,0.160425448545,0.0
2019/09/05/07:27:41.004875,0.320369860866,0.16166798031,0.0
2019/09/05/07:27:41.018794,0.320312961323,0.162920763664,0.0
2019/09/05/07:27:41.032158,0.320312961323,0.162920763664,0.0
2019/09/05/07:27:41.044951,0.320162335195,0.165501227377,0.0
2019/09/05/07:27:41.057673,0.320162335195,0.165501227377,0.0
2019/09/05/07:27:41.070737,0.320079154906,0.166814350042,0.0
2019/09/05/07:27:41.083673,0.320003980435,0.168155359517,0.0
2019/09/05/07:27:41.096746,0.319952338726,0.169516183437,0.0
2019/09/05/07:27:41.110049,0.319931808672,0.170910393889,0.0
2019/09/05/07:27:41.123017,0.319929124925,0.172323221315,0.0
2019/09/05/07:27:41.135527,0.319935989992,0.17377449327,0.0
2019/09/05/07:27:41.148461,0.31995365983,0.175247379018,0.0
2019/09/05/07:27:41.161660,0.31995365983,0.175247379018,0.0
2019/09/05/07:27:41.174668,0.319958643094,0.176742021806,0.0
2019/09/05/07:27:41.187644,0.319960041799,0.17826467482,0.0
2019/09/05/07:27:41.200551,0.319928068016,0.179808512167,0.0
2019/09/05/07:27:41.213531,0.319871912122,0.181365075455,0.0
2019/09/05/07:27:41.226466,0.319807928005,0.182956241948,0.0
2019/09/05/07:27:41.239622,0.319756553515,0.184565431571,0.0
2019/09/05/07:27:41.252473,0.319701672686,0.18620226521,0.0
2019/09/05/07:27:41.265426,0.319701672686,0.18620226521,0.0
2019/09/05/07:27:41.279507,0.319599072808,0.189555372142,0.0
2019/09/05/07:27:41.292485,0.319599072808,0.189555372142,0.0
2019/09/05/07:27:41.305648,0.319541918188,0.191275966258,0.0
2019/09/05/07:27:41.318508,0.319467952243,0.193032287157,0.0
2019/09/05/07:27:41.331541,0.319396362602,0.19481882386,0.0
2019/09/05/07:27:41.344677,0.319318786804,0.196639408692,0.0
2019/09/05/07:27:41.357471,0.319239250902,0.198493955407,0.0
2019/09/05/07:27:41.370447,0.319178188834,0.200382863948,0.0
2019/09/05/07:27:41.383728,0.319178188834,0.200382863948,0.0
2019/09/05/07:27:41.396743,0.319113096476,0.202294624207,0.0
2019/09/05/07:27:41.410555,0.319048319429,0.206235310456,0.0
2019/09/05/07:27:41.423438,0.319048319429,0.206235310456,0.0
2019/09/05/07:27:41.436771,0.319023986201,0.20827382105,0.0
2019/09/05/07:27:41.449505,0.318994505731,0.210342964627,0.0
2019/09/05/07:27:41.462865,0.31897675208,0.212449977689,0.0
2019/09/05/07:27:41.475971,0.318931363471,0.2145896031,0.0
2019/09/05/07:27:41.488712,0.318870712776,0.216768953625,0.0
2019/09/05/07:27:41.501643,0.3187930404,0.218986650472,0.0
2019/09/05/07:27:41.514757,0.3187930404,0.218986650472,0.0
2019/09/05/07:27:41.527761,0.318696460208,0.221226970328,0.0
2019/09/05/07:27:41.540530,0.318599978078,0.223520092943,0.0
2019/09/05/07:27:41.553961,0.318599978078,0.223520092943,0.0
2019/09/05/07:27:41.566706,0.318398283816,0.228225317796,0.0
2019/09/05/07:27:41.579395,0.318292968453,0.230626490452,0.0
2019/09/05/07:27:41.592519,0.318189818233,0.233070879493,0.0
2019/09/05/07:27:41.605584,0.318094339397,0.235576228954,0.0
2019/09/05/07:27:41.618510,0.318094339397,0.235576228954,0.0
2019/09/05/07:27:41.631979,0.318002096083,0.238118897845,0.0
2019/09/05/07:27:41.644467,0.317933870516,0.240720145936,0.0
2019/09/05/07:27:41.657499,0.317877404663,0.243356011822,0.0
2019/09/05/07:27:41.670605,0.317836467569,0.246045852314,0.0
2019/09/05/07:27:41.683429,0.317801077969,0.248792575461,0.0
2019/09/05/07:27:41.696628,0.317801077969,0.248792575461,0.0
2019/09/05/07:27:41.709893,0.317717202312,0.251581863446,0.0
2019/09/05/07:27:41.723418,0.317463018892,0.257313683174,0.0
2019/09/05/07:27:41.735888,0.317463018892,0.257313683174,0.0
2019/09/05/07:27:41.748824,0.317333783902,0.260240163109,0.0
2019/09/05/07:27:41.761460,0.317186883942,0.26322653776,0.0
2019/09/05/07:27:41.774428,0.31702180801,0.266262750854,0.0
2019/09/05/07:27:41.788793,0.316854823676,0.269363877003,0.0
2019/09/05/07:27:41.801532,0.316696384503,0.272531443069,0.0
2019/09/05/07:27:41.814610,0.316526971895,0.275749036541,0.0
2019/09/05/07:27:41.828492,0.316526971895,0.275749036541,0.0
2019/09/05/07:27:41.841399,0.31635187292,0.279027591635,0.0
2019/09/05/07:27:41.855540,0.315997133206,0.285780159928,0.0
2019/09/05/07:27:41.869318,0.315997133206,0.285780159928,0.0
2019/09/05/07:27:41.883763,0.315810980743,0.289235128776,0.0
2019/09/05/07:27:41.896282,0.315613415452,0.292751884122,0.0
2019/09/05/07:27:41.910450,0.315417848859,0.296332675953,0.0
2019/09/05/07:27:41.923871,0.315202535018,0.299988337789,0.0
2019/09/05/07:27:41.937642,0.314997677399,0.303708291073,0.0
2019/09/05/07:27:41.951531,0.314795447304,0.307490092029,0.0
2019/09/05/07:27:41.964330,0.314586967764,0.31134653136,0.0
2019/09/05/07:27:41.977286,0.31437239667,0.31527684437,0.0
2019/09/05/07:27:41.991271,0.31437239667,0.31527684437,0.0
2019/09/05/07:27:42.005306,0.313938112094,0.323327155515,0.0
2019/09/05/07:27:42.020370,0.313687030338,0.327460627784,0.0
2019/09/05/07:27:42.034813,0.313415833236,0.331664883266,0.0
2019/09/05/07:27:42.047209,0.313117290751,0.335948167873,0.0
2019/09/05/07:27:42.060324,0.313117290751,0.335948167873,0.0
2019/09/05/07:27:42.073390,0.312812174845,0.340304668538,0.0
2019/09/05/07:27:42.087524,0.312491572056,0.344733037662,0.0
2019/09/05/07:27:42.100619,0.312159431612,0.349250428208,0.0
2019/09/05/07:27:42.113276,0.311825856475,0.353842157922,0.0
2019/09/05/07:27:42.126415,0.311476964342,0.358533897541,0.0
2019/09/05/07:27:42.139413,0.311131501943,0.36331571199,0.0
2019/09/05/07:27:42.152484,0.310773585694,0.368181831916,0.0
2019/09/05/07:27:42.165339,0.310773585694,0.368181831916,0.0
2019/09/05/07:27:42.178529,0.310030473739,0.378151028338,0.0
2019/09/05/07:27:42.191266,0.310030473739,0.378151028338,0.0
2019/09/05/07:27:42.204349,0.309641777696,0.383267980157,0.0
2019/09/05/07:27:42.217290,0.309250676535,0.388494392231,0.0
2019/09/05/07:27:42.230303,0.308836511107,0.393798399209,0.0
2019/09/05/07:27:42.243358,0.308405583861,0.399212139427,0.0
2019/09/05/07:27:42.256289,0.307943381293,0.404715968369,0.0
2019/09/05/07:27:42.269344,0.307464499612,0.410310606045,0.0
2019/09/05/07:27:42.282320,0.307464499612,0.410310606045,0.0
2019/09/05/07:27:42.295287,0.306964151981,0.416026665144,0.0
2019/09/05/07:27:42.308335,0.306436426246,0.421837966533,0.0
2019/09/05/07:27:42.321262,0.305878186177,0.427736544322,0.0
2019/09/05/07:27:42.335413,0.305300125005,0.433747665944,0.0
2019/09/05/07:27:42.348336,0.304709683515,0.439858581466,0.0
2019/09/05/07:27:42.361460,0.304090199345,0.446084699636,0.0
2019/09/05/07:27:42.374262,0.303453845538,0.45242511435,0.0
2019/09/05/07:27:42.387410,0.303453845538,0.45242511435,0.0
2019/09/05/07:27:42.400486,0.302139700749,0.465474145871,0.0
2019/09/05/07:27:42.413259,0.302139700749,0.465474145871,0.0
2019/09/05/07:27:42.426284,0.301447715104,0.472170306918,0.0
2019/09/05/07:27:42.439233,0.30072461716,0.478992165609,0.0
2019/09/05/07:27:42.452374,0.299985661746,0.485947141028,0.0
2019/09/05/07:27:42.465280,0.299216706418,0.493014208045,0.0
2019/09/05/07:27:42.478165,0.29841526001,0.500195729151,0.0
2019/09/05/07:27:42.491236,0.297574808529,0.507505534379,0.0
2019/09/05/07:27:42.504476,0.296697059247,0.514953110836,0.0
2019/09/05/07:27:42.517142,0.296697059247,0.514953110836,0.0
2019/09/05/07:27:42.530290,0.2957679048,0.522532860039,0.0
2019/09/05/07:27:42.543177,0.294785109868,0.530251605622,0.0
2019/09/05/07:27:42.556424,0.293765674227,0.538111554967,0.0
2019/09/05/07:27:42.569342,0.292705632083,0.546121730987,0.0
2019/09/05/07:27:42.582343,0.291600061931,0.55426726549,0.0
2019/09/05/07:27:42.595243,0.291600061931,0.55426726549,0.0
2019/09/05/07:27:42.608343,0.290462623528,0.562559117741,0.0
2019/09/05/07:27:42.621160,0.289274456108,0.570984382769,0.0
2019/09/05/07:27:42.634175,0.288088070942,0.579484772571,0.0
2019/09/05/07:27:42.647180,0.286836988468,0.588099400395,0.0
2019/09/05/07:27:42.660328,0.285467918086,0.597060213039,0.0
2019/09/05/07:27:42.673311,0.284057483585,0.6061507269,0.0
2019/09/05/07:27:42.686158,0.282675715622,0.615327797747,0.0
2019/09/05/07:27:42.699212,0.282675715622,0.615327797747,0.0
2019/09/05/07:27:42.712548,0.279681740392,0.634377354525,0.0
2019/09/05/07:27:42.725180,0.279681740392,0.634377354525,0.0
2019/09/05/07:27:42.738156,0.27810405053,0.644072221959,0.0
2019/09/05/07:27:42.751387,0.276460851237,0.65393217066,0.0
2019/09/05/07:27:42.764166,0.274770232634,0.663934574206,0.0
2019/09/05/07:27:42.777230,0.273014865141,0.674152034407,0.0
2019/09/05/07:27:42.790287,0.271219498813,0.684540927047,0.0
2019/09/05/07:27:42.803161,0.269364785823,0.695056482478,0.0
2019/09/05/07:27:42.816104,0.267405860505,0.705782071292,0.0
2019/09/05/07:27:42.829235,0.267405860505,0.705782071292,0.0
2019/09/05/07:27:42.842184,0.265396840576,0.716735444028,0.0
2019/09/05/07:27:42.855312,0.263346939788,0.727857926601,0.0
2019/09/05/07:27:42.869109,0.261243500952,0.739112886231,0.0
2019/09/05/07:27:42.882183,0.259061234775,0.750589968604,0.0
2019/09/05/07:27:42.895237,0.259061234775,0.750589968604,0.0
2019/09/05/07:27:42.910344,0.254366578684,0.774112975308,0.0
2019/09/05/07:27:42.923291,0.251936484441,0.786126523381,0.0
2019/09/05/07:27:42.940120,0.24940276211,0.798351561327,0.0
2019/09/05/07:27:42.953367,0.246775394915,0.810797644144,0.0
2019/09/05/07:27:42.966397,0.244091987524,0.823440674003,0.0
2019/09/05/07:27:42.979107,0.241324818051,0.836280495641,0.0
2019/09/05/07:27:42.992362,0.241324818051,0.836280495641,0.0
2019/09/05/07:27:43.005399,0.238476248382,0.849334619219,0.0
2019/09/05/07:27:43.018456,0.235516814603,0.862587337987,0.0
2019/09/05/07:27:43.031402,0.232479725543,0.876087730347,0.0
2019/09/05/07:27:43.044413,0.229367410567,0.889785393219,0.0
2019/09/05/07:27:43.057414,0.226173347024,0.903707664913,0.0
2019/09/05/07:27:43.070150,0.222896899128,0.917806557351,0.0
2019/09/05/07:27:43.084302,0.21969119772,0.932439418364,0.0
2019/09/05/07:27:43.098142,0.223977844497,0.950128705006,0.0
2019/09/05/07:27:43.112167,0.226214532871,0.967816672239,0.0
2019/09/05/07:27:43.125400,0.226214532871,0.967816672239,0.0
2019/09/05/07:27:43.138430,0.229169693413,0.996665295828,0.0
2019/09/05/07:27:43.151420,0.229169693413,0.996665295828,0.0
2019/09/05/07:27:43.164150,0.232267848073,1.01159297025,0.0
2019/09/05/07:27:43.177233,0.237012462091,1.02707531434,0.0
2019/09/05/07:27:43.190382,0.242438116241,1.04309382831,0.0
2019/09/05/07:27:43.203563,0.245543931973,1.06040113582,0.0
2019/09/05/07:27:43.216132,0.243686060158,1.07697631949,0.0
2019/09/05/07:27:43.229304,0.238198006487,1.09093150768,0.0
2019/09/05/07:27:43.242296,0.231922526607,1.10322016475,0.0
2019/09/05/07:27:43.256274,0.231922526607,1.10322016475,0.0
2019/09/05/07:27:43.269440,0.224949847453,1.11613357379,0.0
2019/09/05/07:27:43.282228,0.216089815084,1.13044041519,0.0
2019/09/05/07:27:43.295453,0.20561881024,1.14431285525,0.0
2019/09/05/07:27:43.308208,0.194464268441,1.15655489984,0.0
2019/09/05/07:27:43.321307,0.183415882098,1.16822063604,0.0
2019/09/05/07:27:43.334250,0.17307947015,1.18055124672,0.0
2019/09/05/07:27:43.347309,0.17307947015,1.18055124672,0.0
2019/09/05/07:27:43.360532,0.153535030654,1.20915417788,0.0
2019/09/05/07:27:43.373431,0.145894440587,1.22694073195,0.0
2019/09/05/07:27:43.386385,0.140606871355,1.24736366761,0.0
2019/09/05/07:27:43.399031,0.140606871355,1.24736366761,0.0
2019/09/05/07:27:43.412473,0.132760556994,1.2681527679,0.0
2019/09/05/07:27:43.425110,0.12317592481,1.28624035162,0.0
2019/09/05/07:27:43.439274,0.112136327381,1.30044222771,0.0
2019/09/05/07:27:43.452219,0.0993247343756,1.31202018337,0.0
2019/09/05/07:27:43.474887,0.0894327152061,1.32439595989,0.0
2019/09/05/07:27:43.480687,0.0839100374351,1.33876891289,0.0
2019/09/05/07:27:43.493277,0.0839100374351,1.33876891289,0.0
2019/09/05/07:27:43.506429,0.097525670697,1.38877464016,0.0
2019/09/05/07:27:43.519211,0.102683698563,1.41570834884,0.0
2019/09/05/07:27:43.532158,0.102683698563,1.41570834884,0.0
2019/09/05/07:27:43.545249,0.105406969051,1.43593936205,0.0
2019/09/05/07:27:43.558236,0.10755903273,1.45163782837,0.0
2019/09/05/07:27:43.571118,0.111482756127,1.46877708075,0.0
2019/09/05/07:27:43.584232,0.117232910733,1.48724746943,0.0
2019/09/05/07:27:43.597133,0.123294193089,1.50505231634,0.0
